Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Five Cent,20486,7/1/17,,,,7,,88,56,,109,53,,67,25,,,
Five Cent,20486,7/2/17,,,,7,,90,53,,108,52,,72,23,,,
Five Cent,20486,7/3/17,,,,9,,99,64,,119,57,,75,18,,,
Five Cent,20486,7/4/17,,,,11,,98,74,,117,73,,48,21,,,
Five Cent,20486,7/5/17,,,,14,,94,79,,116,87,,42,17,,,
Five Cent,20486,7/6/17,,,,13,,95,88,,116,101,,20,15,,,
Five Cent,20486,7/7/17,,,,13,,102,90,,121,105,,27,11,,,
Five Cent,20486,7/8/17,,,,15,,101,94,,119,100,,20,8,,,
Five Cent,20486,7/9/17,,,,10,,104,81,,123,79,,23,7,,,
Five Cent,20486,7/10/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/11/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/12/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/13/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/14/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/15/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/16/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/17/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/18/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/19/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/20/17,,,,,,,,,,,,,,,,
Five Cent,20486,7/21/17,,,,19,,95,66,,109,61,,56,15,,,
Five Cent,20486,7/22/17,721,2.2,152,13,81,102,58,85,116,54,35,71,11,46,59,0
Five Cent,20486,7/23/17,664,2.5,163,17,81,98,64,84,113,60,33,51,17,47,60,0
Five Cent,20486,7/24/17,701,4,75,18,80,95,61,83,109,58,32,58,15,44,58,0
Five Cent,20486,7/25/17,709,2.8,132,17,80,97,61,83,111,57,28,51,7,39,56,0
Five Cent,20486,7/26/17,713,2.4,181,15,80,98,62,84,112,57,32,50,13,45,58,0
Five Cent,20486,7/27/17,696,2.8,198,20,80,100,62,84,113,58,38,67,16,49,60,0
Five Cent,20486,7/28/17,690,2.8,157,19,79,100,60,83,113,56,33,54,14,46,58,0
Five Cent,20486,7/29/17,707,1.9,181,12,82,103,61,85,115,57,34,62,10,46,60,0
Five Cent,20486,7/30/17,648,1.7,188,10,83,104,62,86,114,58,32,58,10,47,60,0
Five Cent,20486,7/31/17,632,1.5,199,11,86,107,67,89,116,63,33,56,12,50,63,0
Five Cent,20486,8/1/17,617,1.8,208,13,88,110,68,91,120,64,31,52,10,50,63,0
Five Cent,20486,8/2/17,645,2,199,18,90,109,71,93,123,67,30,53,12,52,65,0
Five Cent,20486,8/3/17,618,3.5,209,22,89,110,71,91,119,67,27,51,8,45,62,0
Five Cent,20486,8/4/17,487,3.2,220,25,83,103,67,84,116,64,26,41,7,42,58,0
Five Cent,20486,8/5/17,616,2.8,112,16,82,98,69,85,111,66,30,47,14,46,59,0
Five Cent,20486,8/6/17,538,2.4,194,22,77,98,62,80,111,58,38,59,21,48,59,0
Five Cent,20486,8/7/17,506,2.4,213,29,75,95,62,77,107,61,53,71,19,54,61,0.01
Five Cent,20486,8/8/17,495,1.3,208,16,75,97,61,78,111,58,55,84,19,55,62,0
Five Cent,20486,8/9/17,486,1.8,211,17,75,95,61,78,111,58,54,81,26,55,62,0
Five Cent,20486,8/10/17,524,2.2,214,15,74,96,61,78,111,58,53,77,23,54,61,0
Five Cent,20486,8/11/17,626,3.3,227,18,78,99,59,81,111,56,42,79,14,49,60,0
Five Cent,20486,8/12/17,638,3.4,179,21,77,98,60,80,110,56,31,60,11,41,56,0
Five Cent,20486,8/13/17,622,4.1,167,22,74,94,57,78,106,53,36,69,17,43,56,0
Five Cent,20486,8/14/17,619,2.1,172,15,75,92,61,79,106,59,44,78,20,48,58,0
Five Cent,20486,8/15/17,630,2,144,13,74,93,56,77,105,52,36,60,15,43,56,0
Five Cent,20486,8/16/17,597,1.9,218,14,78,97,59,81,108,55,36,65,17,46,58,0
Five Cent,20486,8/17/17,618,2,214,14,81,101,62,84,113,57,31,53,11,44,58,0
Five Cent,20486,8/18/17,600,2.7,219,19,82,103,64,84,114,59,30,55,10,44,59,0
Five Cent,20486,8/19/17,543,1.8,187,11,79,99,62,81,107,58,31,54,10,43,57,0
Five Cent,20486,8/20/17,580,2,200,13,80,100,61,82,113,57,31,52,10,44,58,0
Five Cent,20486,8/21/17,508,2.2,192,15,79,101,64,81,111,60,41,63,17,51,61,0
Five Cent,20486,8/22/17,512,2.7,213,21,79,98,64,82,108,61,42,80,18,50,61,0
Five Cent,20486,8/23/17,599,2.7,201,25,79,98,63,82,110,58,32,52,13,43,57,0
Five Cent,20486,8/24/17,563,2.8,161,17,75,94,60,78,106,56,44,69,20,49,59,0
Five Cent,20486,8/25/17,584,2.1,200,14,77,95,58,79,107,55,40,76,12,46,58,0
Five Cent,20486,8/26/17,609,1.9,199,12,79,101,58,81,113,53,26,55,7,35,55,0
Five Cent,20486,8/27/17,510,2.1,219,17,80,103,60,81,113,56,24,41,8,37,55,0
Five Cent,20486,8/28/17,584,2.5,200,17,83,102,63,85,112,59,25,46,10,40,57,0
Five Cent,20486,8/29/17,569,3.5,227,23,82,103,64,84,114,59,26,45,12,41,57,0
Five Cent,20486,8/30/17,590,3.8,143,25,77,96,61,79,108,56,26,43,6,35,53,0
Five Cent,20486,8/31/17,364,1.2,183,11,73,96,56,73,100,53,38,58,12,44,55,0
Five Cent,20486,9/1/17,512,1.3,206,11,80,105,58,81,116,54,33,65,8,42,57,0
Five Cent,20486,9/2/17,388,1.8,212,9,79,101,63,80,106,59,31,49,12,44,58,0
Five Cent,20486,9/3/17,294,1.8,236,15,78,97,63,77,102,60,36,58,15,47,58,0
