Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Reader Ranch,20283,9/1/17,499,3.6,14,18,88,109,71,91,126,69,21,33,8,41,59,0
Reader Ranch,20283,9/2/17,508,3.3,38,15,89,108,72,92,126,68,24,36,11,44,61,0
Reader Ranch,20283,9/3/17,495,3.4,37,14,89,106,75,93,122,72,26,38,13,47,62,0
Reader Ranch,20283,9/4/17,455,3.1,340,14,84,100,71,87,116,68,37,63,22,53,64,0
Reader Ranch,20283,9/5/17,395,3,42,14,77,92,68,80,109,65,60,75,38,62,66,0.02
Reader Ranch,20283,9/6/17,464,3.1,238,16,78,93,67,82,109,64,53,74,32,58,65,0
Reader Ranch,20283,9/7/17,412,2.7,262,14,69,82,60,72,99,57,67,89,42,57,61,0
Reader Ranch,20283,9/8/17,498,2.8,323,15,73,88,59,77,105,56,53,90,29,53,60,0
Reader Ranch,20283,9/9/17,492,3.5,353,14,76,91,61,79,107,58,42,55,25,50,59,0
Reader Ranch,20283,9/10/17,491,3.3,31,14,79,96,63,83,115,59,38,53,19,50,60,0
Reader Ranch,20283,9/11/17,442,3.2,351,18,83,99,70,86,117,68,34,48,19,51,62,0
Reader Ranch,20283,9/12/17,460,3.3,7,15,81,96,70,85,113,67,42,58,24,54,63,0
Reader Ranch,20283,9/13/17,468,2.8,285,16,74,86,63,78,104,60,56,83,38,56,62,0
Reader Ranch,20283,9/14/17,362,2.8,267,16,65,77,57,67,95,55,74,95,48,56,59,0
Reader Ranch,20283,9/15/17,472,2.9,343,14,68,81,55,72,99,53,62,91,35,52,58,0
Reader Ranch,20283,9/16/17,405,3.2,20,12,69,84,55,71,98,52,41,70,19,42,53,0
Reader Ranch,20283,9/17/17,459,3.7,16,16,69,85,55,72,103,52,40,60,20,42,53,0
Reader Ranch,20283,9/18/17,355,4.9,181,24,66,78,55,69,92,53,56,76,36,49,56,0
Reader Ranch,20283,9/19/17,461,2.6,316,15,62,75,51,65,93,48,56,91,28,44,51,0
Reader Ranch,20283,9/20/17,177,4.3,162,18,60,70,52,61,80,49,65,86,44,48,53,0.07
Reader Ranch,20283,9/21/17,357,2.6,127,20,55,66,48,57,82,47,67,92,39,43,48,0
Reader Ranch,20283,9/22/17,399,3.4,6,16,57,71,46,59,84,43,51,75,28,38,46,0
Reader Ranch,20283,9/23/17,468,2.8,42,16,62,79,46,64,95,42,32,57,13,28,45,0
Reader Ranch,20283,9/24/17,458,3.9,28,20,64,81,47,66,99,44,31,49,15,30,46,0
Reader Ranch,20283,9/25/17,434,3.5,29,21,68,85,52,70,98,49,30,43,17,33,49,0
Reader Ranch,20283,9/26/17,453,3.2,55,16,73,89,55,74,104,52,25,46,13,32,51,0
Reader Ranch,20283,9/27/17,447,3.4,8,15,74,90,62,76,106,58,26,44,15,36,53,0
Reader Ranch,20283,9/28/17,438,3.5,24,15,71,87,58,74,104,55,33,47,17,39,52,0
Reader Ranch,20283,9/29/17,326,3.5,41,16,69,85,57,71,99,55,33,50,15,36,51,0
Reader Ranch,20283,9/30/17,423,3.6,22,15,66,81,53,69,98,50,41,60,26,41,52,0
Reader Ranch,20283,10/1/17,433,3.7,18,20,64,78,50,66,94,47,37,67,17,34,48,0
Reader Ranch,20283,10/2/17,443,3.9,4,19,62,75,49,64,92,45,27,47,13,26,44,0
Reader Ranch,20283,10/3/17,391,3,47,16,61,75,48,63,92,43,28,46,16,26,44,0
Reader Ranch,20283,10/4/17,422,3.1,22,18,60,78,46,62,93,43,36,51,18,31,45,0
Reader Ranch,20283,10/5/17,420,3.6,38,15,62,80,47,64,95,43,36,53,17,32,47,0
Reader Ranch,20283,10/6/17,422,3.6,43,13,68,86,54,70,102,50,28,45,13,31,48,0
Reader Ranch,20283,10/7/17,412,3.3,36,14,68,87,54,70,102,51,33,51,14,36,50,0
