Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Indian Well,20617,5/1/17,559,6.6,291,29,54,70,37,56,84,33,46,67,20,32,43,0
Indian Well,20617,5/2/17,567,5.6,305,17,58,69,48,61,82,46,58,78,39,43,49,0
Indian Well,20617,5/3/17,598,5.7,146,17,63,77,46,65,91,42,51,89,28,43,51,0
Indian Well,20617,5/4/17,625,5.7,192,33,66,78,52,66,91,43,45,69,23,42,52,0
Indian Well,20617,5/5/17,533,7.9,251,40,53,66,34,55,78,34,60,91,26,37,44,0.01
Indian Well,20617,5/6/17,243,9,291,24,39,49,34,39,55,32,74,94,47,30,35,0.02
Indian Well,20617,5/7/17,698,4.9,313,18,45,61,29,47,75,25,43,75,20,22,35,0
Indian Well,20617,5/8/17,696,6,284,16,54,70,35,56,83,31,33,56,9,22,40,0
Indian Well,20617,5/9/17,694,6.1,290,16,59,74,43,62,88,39,36,63,14,30,45,0
Indian Well,20617,5/10/17,695,7.6,225,28,61,75,47,63,88,41,36,72,16,32,46,0
Indian Well,20617,5/11/17,680,10.2,219,43,50,60,36,53,75,35,61,95,30,35,43,0.04
Indian Well,20617,5/12/17,0,6.3,277,28,39,49,31,42,64,28,68,95,25,28,34,0.09
Indian Well,20617,5/13/17,479,6.4,265,20,38,49,28,40,63,25,65,88,28,26,33,0.04
Indian Well,20617,5/14/17,568,5.5,293,19,43,56,29,46,68,24,60,90,32,28,36,0
Indian Well,20617,5/15/17,622,5.7,284,20,48,62,32,52,77,29,54,90,22,30,39,0
Indian Well,20617,5/16/17,333,8.3,261,38,42,50,32,42,56,29,76,91,58,35,39,0.19
Indian Well,20617,5/17/17,670,7.7,290,22,42,57,29,46,71,25,59,83,34,28,36,0
Indian Well,20617,5/18/17,737,5.8,297,14,51,66,33,54,80,29,47,84,19,28,40,0
Indian Well,20617,5/19/17,734,5.9,311,18,60,75,41,62,87,37,39,66,20,33,46,0
Indian Well,20617,5/20/17,740,7.7,284,23,61,74,46,63,89,41,34,56,15,30,45,0
Indian Well,20617,5/21/17,710,4.6,62,16,62,78,45,63,92,38,38,64,18,34,47,0
Indian Well,20617,5/22/17,717,5.2,125,17,68,83,50,69,97,40,32,54,16,34,50,0
Indian Well,20617,5/23/17,692,5.1,285,16,71,86,54,73,101,50,34,62,16,40,53,0
Indian Well,20617,5/24/17,727,8.2,288,27,63,76,47,65,92,41,43,75,17,38,49,0
Indian Well,20617,5/25/17,753,6.3,300,27,56,73,39,59,87,32,39,68,14,29,43,0
Indian Well,20617,5/26/17,753,4.7,320,13,57,71,41,59,85,35,39,69,16,30,44,0
Indian Well,20617,5/27/17,751,5,140,19,63,78,44,65,92,36,33,63,15,31,47,0
Indian Well,20617,5/28/17,754,6.2,189,22,69,83,49,71,99,41,27,51,10,30,49,0
Indian Well,20617,5/29/17,626,6.7,192,30,70,85,53,71,103,46,32,55,11,35,51,0
Indian Well,20617,5/30/17,483,6.8,246,26,65,79,55,66,94,48,39,56,19,38,50,0
Indian Well,20617,5/31/17,0,3.5,279,14,52,60,47,52,63,46,86,97,65,48,50,0.49
Indian Well,20617,6/1/17,487,3.6,292,21,59,70,49,60,84,48,64,94,34,45,51,0
Indian Well,20617,6/2/17,734,5.5,268,15,64,78,47,67,93,43,47,80,23,41,51,0
Indian Well,20617,6/3/17,666,5.3,224,20,66,80,53,69,96,48,47,67,24,44,53,0
Indian Well,20617,6/4/17,607,6.5,287,25,58,73,44,61,90,40,46,70,26,36,47,0
