Station,Fire,date,solar_rad,wind_avg_mph,wind_v_dir_deg,wind_max_mph,air_temp_mean_degF,air_temp_max_degF,air_temp_min_degF,fuel_temp_mean_degF,fuel_temp_max_degF,fuel_temp_min_degF,humidity_mean,humidity_max,humidity_min,dew_point_degF,wet_bulb_degF,precip_inches
Somes Bar,20503,7/1/17,692,3.9,149,22,70,90,54,76,106,53,61,89,30,54,59,0
Somes Bar,20503,7/2/17,698,2.6,140,23,76,100,54,81,114,52,54,98,19,53,61,0
Somes Bar,20503,7/3/17,681,2,142,22,79,103,57,84,118,56,50,89,23,55,63,0
Somes Bar,20503,7/4/17,682,2.7,124,25,79,102,61,84,117,59,47,80,23,54,63,0
Somes Bar,20503,7/5/17,694,3.3,142,21,76,95,58,81,112,57,48,84,23,52,60,0
Somes Bar,20503,7/6/17,697,2.7,147,19,77,101,56,82,117,54,48,91,21,52,61,0
Somes Bar,20503,7/7/17,708,3.4,143,19,77,101,55,82,115,54,46,87,11,49,59,0
Somes Bar,20503,7/8/17,709,2.5,139,18,77,102,55,82,116,53,45,86,13,49,59,0
Somes Bar,20503,7/9/17,689,3.2,146,20,77,99,57,83,114,55,49,85,26,54,61,0
Somes Bar,20503,7/10/17,688,3.6,145,23,76,96,58,82,112,57,51,86,28,55,62,0
Somes Bar,20503,7/11/17,687,3,143,21,78,99,57,83,116,56,51,89,24,55,63,0
Somes Bar,20503,7/12/17,687,3.5,145,20,78,99,59,83,113,58,47,83,18,52,61,0
Somes Bar,20503,7/13/17,687,3.9,147,22,75,95,56,81,112,54,51,88,23,52,60,0
Somes Bar,20503,7/14/17,680,3.2,143,23,76,98,57,82,114,55,50,89,23,53,61,0
Somes Bar,20503,7/15/17,692,3.6,148,24,76,98,56,81,113,54,48,86,23,52,60,0
Somes Bar,20503,7/16/17,693,3,146,21,76,100,55,81,115,53,47,86,18,51,60,0
Somes Bar,20503,7/17/17,683,3.5,145,22,74,94,55,79,109,53,48,85,24,50,59,0
Somes Bar,20503,7/18/17,680,4,141,21,72,92,55,77,109,53,53,85,23,51,58,0
Somes Bar,20503,7/19/17,681,4.5,142,22,69,90,52,75,105,51,58,95,25,51,58,0
Somes Bar,20503,7/20/17,675,4.5,140,23,69,88,53,75,104,51,61,94,29,52,58,0
Somes Bar,20503,7/21/17,647,3.2,127,22,70,95,53,76,110,52,61,93,27,54,59,0
Somes Bar,20503,7/22/17,669,2.2,27,17,80,106,57,85,121,55,51,92,14,55,63,0
Somes Bar,20503,7/23/17,643,2.3,149,19,84,107,65,89,123,62,45,72,18,57,66,0
Somes Bar,20503,7/24/17,654,2.7,149,23,84,107,64,89,123,63,48,86,18,58,66,0
Somes Bar,20503,7/25/17,509,1.7,111,18,76,101,65,80,117,63,65,96,27,62,66,0.09
Somes Bar,20503,7/26/17,580,3.2,166,23,77,98,61,82,112,60,60,99,24,59,65,0
Somes Bar,20503,7/27/17,662,3.4,142,19,77,99,59,82,114,58,52,91,19,55,62,0
Somes Bar,20503,7/28/17,639,3.1,135,23,75,98,55,80,113,54,54,91,21,54,61,0
Somes Bar,20503,7/29/17,628,1.7,138,16,80,106,58,85,119,57,50,92,17,56,64,0
Somes Bar,20503,7/30/17,594,1.9,60,16,84,109,64,87,120,61,44,73,19,56,65,0
Somes Bar,20503,7/31/17,600,1.9,142,14,86,111,66,90,123,64,43,73,15,57,66,0
Somes Bar,20503,8/1/17,603,1.8,1,12,88,116,68,92,129,66,44,72,10,59,68,0
Somes Bar,20503,8/2/17,582,2.5,98,22,88,113,69,91,127,68,40,66,16,56,66,0
Somes Bar,20503,8/3/17,604,2.2,153,20,86,112,66,89,127,63,39,70,12,53,64,0
Somes Bar,20503,8/4/17,532,2.3,130,19,81,105,63,84,119,61,40,68,13,52,62,0
Somes Bar,20503,8/5/17,533,2.7,135,22,80,102,67,83,119,65,40,65,17,50,61,0
Somes Bar,20503,8/6/17,639,2.9,136,20,78,102,58,83,117,56,46,83,12,50,60,0
Somes Bar,20503,8/7/17,468,1.7,114,14,77,100,60,80,108,59,57,87,26,58,64,0
Somes Bar,20503,8/8/17,502,2.1,136,19,78,103,63,81,115,61,62,92,22,61,66,0
Somes Bar,20503,8/9/17,450,2.4,149,16,77,102,62,81,119,61,61,93,27,60,65,0
Somes Bar,20503,8/10/17,531,2.5,142,20,78,102,59,82,118,57,57,93,24,58,64,0
Somes Bar,20503,8/11/17,582,3.3,148,20,77,100,61,82,114,60,56,90,16,56,63,0
Somes Bar,20503,8/12/17,614,4.1,147,23,74,99,56,79,114,55,56,94,16,52,60,0
Somes Bar,20503,8/13/17,532,3.6,137,21,71,90,54,75,105,53,63,94,32,55,60,0
Somes Bar,20503,8/14/17,,,,22,,94,59,,109,58,,95,20,,,
Somes Bar,20503,8/15/17,537,2.3,143,20,73,95,54,76,108,53,53,91,24,51,59,0
Somes Bar,20503,8/16/17,473,1.5,17,14,76,102,58,78,112,56,45,79,13,49,59,0
Somes Bar,20503,8/17/17,471,1.6,61,12,80,106,63,81,119,60,42,62,15,52,62,0
Somes Bar,20503,8/18/17,392,1.5,89,11,76,97,62,76,106,59,50,74,24,54,61,0
Somes Bar,20503,8/19/17,418,1.1,156,12,75,97,57,76,102,54,46,78,18,50,59,0
Somes Bar,20503,8/20/17,422,0.8,142,11,78,100,64,79,107,61,44,62,18,52,61,0
Somes Bar,20503,8/21/17,345,1.9,127,18,73,93,61,74,102,59,55,75,29,54,61,0
Somes Bar,20503,8/22/17,481,2.3,163,18,76,98,57,78,110,56,56,92,24,56,62,0
Somes Bar,20503,8/23/17,523,3.3,154,21,76,102,59,79,115,57,54,86,15,54,62,0
Somes Bar,20503,8/24/17,366,2,139,16,70,87,57,71,98,56,65,92,40,56,61,0
Somes Bar,20503,8/25/17,360,0.9,154,13,72,94,56,73,101,55,64,95,29,57,62,0
Somes Bar,20503,8/26/17,371,1,346,10,75,99,61,76,108,59,56,83,25,57,63,0
Somes Bar,20503,8/27/17,353,1,348,8,74,99,60,74,106,58,56,76,29,56,62,0
Somes Bar,20503,8/28/17,369,1.1,28,12,75,104,60,75,112,57,49,76,14,52,60,0
Somes Bar,20503,8/29/17,361,2.3,68,20,72,100,57,73,112,54,47,70,17,48,57,0
Somes Bar,20503,8/30/17,479,2.2,134,18,70,92,53,72,102,51,59,94,25,52,58,0
Somes Bar,20503,8/31/17,356,1.8,31,9,70,90,55,71,98,54,60,89,26,54,59,0
Somes Bar,20503,9/1/17,186,0.8,2,5,69,79,61,68,83,59,62,73,43,55,60,0
Somes Bar,20503,9/2/17,175,0.9,8,5,67,78,60,67,80,58,69,87,44,56,60,0
Somes Bar,20503,9/3/17,157,1,21,5,66,78,59,66,80,57,78,91,54,59,61,0
Somes Bar,20503,9/4/17,212,1.4,41,18,70,83,60,69,87,59,71,93,44,59,62,0
Somes Bar,20503,9/5/17,275,1.3,42,15,74,90,62,75,96,61,66,91,34,60,64,0
Somes Bar,20503,9/6/17,318,1.9,129,24,75,94,64,76,103,62,66,92,33,62,66,0
Somes Bar,20503,9/7/17,131,1.8,122,18,65,69,61,65,71,60,90,99,80,62,63,0.21
Somes Bar,20503,9/8/17,446,2.7,155,17,71,88,61,73,98,61,74,98,38,60,64,0
Somes Bar,20503,9/9/17,442,3.2,143,22,71,91,60,74,101,59,71,97,36,60,63,0
